Boite_de_vitesses,Mode_de_transmission,Prix,Immatriculation
Manuelle 6,,7070519,a266b1a6-24e6-4742-a4dd-820cd52e720a
Automatique 8 rapports,Transmission intégrale,36721300,6367292b-3474-4ffd-b654-64b29de57fb1
Mécanique 5 rapports,Traction,13793856,82d8dd1a-e6ca-40bd-abbf-f4170a8199d5
Manuelle 6,,6609166,9c55ccd3-dc97-45c6-8a5c-2bdd27a735d0
Mécanique 5 rapports,Traction,7190698,e968b82b-e77a-4bc7-ad20-f716147b2ce8
Automatique séquentielle 6 rapports,Traction,20049830,20c765a4-8930-4a7b-9363-8f53353c6d19
Variateur,,1601716,71f3796a-917c-4761-882d-e2533097649a
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,45180552,8236b0ab-2bbc-41ac-81c8-69cdeda652fc
Automatique séquentielle 7 rapports,Propulsion,41194622,bdb68646-73eb-420b-a5a9-0c9aae5db8ac
Mécanique 6 rapports,Propulsion,25638144,00bd4e07-f232-47fa-bc4c-a06bdc86bdda
Mécanique 6 rapports,Traction,31659102,e764ec92-af11-4a1f-ae5c-f00f335b8b90
Mécanique 6 rapports,Traction,16424436,9ea3f1b3-0a56-4e79-ae6a-d0bdd5d08c0e
Mécanique 5 rapports,Traction,10482262,385d1191-84d4-408f-9c3e-a7ddabc7318e
Automatique 8 rapports,Traction,20606658,5ce3d272-448f-474b-a37c-27dc99a9afe0
Mécanique 5 rapports,Traction,11684050,7cfba289-9f3e-4ca9-9a61-6e1a60b4d34b
Automatique 6 rapports,Propulsion,31582989,bf1881f2-0729-4e18-b4f3-9bb13e4eceb8
Automatique séquentielle 7 rapports,Propulsion,24436356,f270f98d-e462-42ca-a74c-a74e815b68ca
Automatique séquentielle 6 rapports,Propulsion,71239322,a759a901-ecaf-49a0-ad07-370c17435ce1
Mécanique 5 rapports,Traction,10014900,27bc2c1a-06d9-400a-9823-623d677295c5
Automatique séquentielle 6 rapports,Traction,31002792,376e7bf1-2d34-415f-92a2-973d0be1ac8f
Mécanique 5 rapports,Traction,13653647,fb918277-d7bf-4fec-b4de-eaffdccf6ebf
Automatique séquentielle 8 rapports,Transmission intégrale,66732617,fa277467-d582-429b-8e99-b64e0a573447
Mécanique robotisée 6 rapports à double embrayage,Traction,25304314,7997021a-667b-4c84-ae59-d879f8cd0e65
Mécanique 5 rapports,Traction,16285563,14796fc0-41ba-49c3-99b1-664c95dc3447
Mécanique 6 rapports,Traction,16825032,6e4bfd12-e0db-4357-8d9d-a23742aa39da
Mécanique 6 rapports,Traction,24396296,809f5882-4ed3-45c4-97e8-11cbb37fa642
Mécanique 6 rapports,Transmission intégrale permanente,32301391,ee0fee27-ae0d-4d67-9775-da2e2224778a
Automatique séquentielle 8 rapports,Propulsion,35058827,52981716-12ac-40bf-aa7e-b16c28d54a43
Mécanique 6 rapports,Traction,30285058,0ad35e3a-3b89-44d3-b740-07edc6eb443c
Mécanique 6 rapports,Traction,14922201,923c5b27-5cce-40d4-bb23-f42bc0b5364c
Mécanique 5 rapports,Traction,9480772,32f3c298-3cec-489d-bba6-24c019901343
Mécanique 6 rapports,Transmission intégrale permanente,29437129,bf1fd90e-301c-41a5-8d19-be7eaa750d39
Automatique 4 rapports,Traction,12665510,fe5b7c07-7d60-433b-9718-232a88ff26c1
Manuelle 5,Traction,2002312,af325600-dc55-4a81-87db-d3048bc3ddfc
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,33683447,ceeb2fbc-3a7e-49ba-ab6c-2aad78f5f22b
Mécanique 6 rapports,Traction,34150809,9b626b52-ab68-4e97-80e1-61bfeed9c70c
Manuelle,,9008069,0fa86b5f-f1dd-499f-a86b-fdd647674e74
Mécanique 5 rapports,Traction,6646555,e0188c88-902b-45ee-bcc6-1de464b3c764
Mécanique robotisée 7 rapports à double embrayage,Traction,21358443,94878f5b-1922-421b-8059-e6cc93a0db6c
Mécanique 6 rapports,Traction,21031290,47644266-eb7e-4124-91ab-dc84b887f00d
Automatique 8 rapports,Transmission Intégrale,24770186,78e5dc85-c4e3-44be-bf52-5b505f8591d3
Mécanique 6 rapports,Traction,18554271,23c6d78d-a89f-403d-bfb9-3a0a1fcd1183
Automatique 8 rapports,Transmission intégrale,57752590,92d24df2-da4d-41db-86a5-5d7f45a2258e
Manuelle,,2036363,71f8e50c-85fd-4ab6-a12e-48478ccd4391
Mécanique 6 rapports,Traction,19662587,62948b3c-96bf-41ef-bac3-18c0bf3bf081
Mécanique 5 rapports,Traction,15379548,7b4ad756-cea9-40e8-a6bc-047fae3cd72f
Mécanique 6 rapports,Traction,25471229,a9d039bf-433f-4ff4-a59f-e60b588c72ea
Mécanique robotisée 7 rapports à double embrayage,Traction,29190095,61c769a2-e32f-466b-9863-954f059ffa96
Mécanique 5 rapports,Traction,11717433,e8aa6afd-450e-4351-b029-dba5a062dac4
Mécanique 5 rapports,Traction,12251561,31f8c5e7-27e5-4efa-883a-f6150f35cfd8
Automatique à variation continue 6 rapports,Propulsion,37989854,d24ddf33-5474-4a52-8af6-323a31bd5d79
Mécanique 6 rapports,Traction,18761246,e7b6901b-cfad-4042-bafa-91403bfb6b94
Mécanique 5 rapports,Traction,10248581,ff8209b8-e7c5-4748-b322-bae12d56a1f1
Auto séquent. 9,Transmission intégrale,62466270,f0fd0e57-28a8-41fa-a2e8-690a1d94ddab
Mécanique 6 rapports,Propulsion,23134419,ec6b430c-b772-4fd1-a166-5999354d0bd2
Manuelle 6,,13546821,9db242fb-a5c0-43a9-9722-296b88558575
Mécanique 6 rapports,Traction,21431886,1ac89aea-da25-4e48-8ca4-1be01cdedaee
Automatique séquentielle 5 rapports,Propulsion,34250958,188a4b94-778e-4587-ae00-2522163f7459
Mécanique 6 rapports,Traction,26405953,0214e5bb-107a-45fd-84b8-9863a1d87659
Automatique séquentielle 8 rapports,Transmission intégrale permanente,47203562,aa3a867c-392a-4eed-b508-4baaa2280b4a
Automatique 8 rapports,Propulsion,37295488,59f7c6bd-8fc1-4d16-ad87-0a0cce2d473c
Mécanique 5 rapports,Transmission intégrale,21028619,3ef88c32-a338-47e8-bbf5-5c6a99efbb00
Mécanique 6 rapports,Traction,21288339,9e67e47e-272e-4228-9e16-a6db38c2f91c
Mécanique 5 rapports,Traction,12151412,b9c2d97a-e14b-4b12-97bb-a37013f8440c
Mécanique 6 rapports,Propulsion,43292410,28c89b14-26b3-4bf2-b0e7-ee5e09454c8d
Mécanique 5 rapports,Traction,9781219,3f152c95-c96b-40db-8f3d-7d0d5592e51f
Mécanique 6 rapports,Traction,17225628,21cc5c4f-a6eb-4e5d-a3e7-020094ab93d0
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,28983121,a7d74d7d-10c3-42d5-bc14-a0a25628d824
Mécanique robotisée 6 rapports à double embrayage,Traction,20530545,3491c82c-ba9c-461b-8d27-0617d4c668de
Automatique séquentielle 6 rapports,Transmission intégrale permanente,30946041,094fcbe0-5424-49a2-8db7-68b5555e1bea
Manuelle 5,,8142114,19d53e69-af37-4b51-a886-2c1ad99b1df9
Mécanique robotisée 7 rapports à double embrayage,Traction,23802079,67caca5c-a39a-45f9-a638-e5a1c31d1ec7
Automatique 5 rapports,Traction,24342884,27006672-4555-488d-9d24-4ad851fb6abe
Manuelle,,22700440,972fc9a0-061d-4cce-8948-28f13277c605
Mécanique 6 rapports,Traction,15595202,4bfd3c6b-9e31-4aa5-a673-4799038d6eb2
Automatique 8 rapports,Propulsion,39158259,a746f82f-c79a-40fe-8577-d39dd9d92485
Automatique séquentielle 7 rapports,Transmission intégrale,114436924,96c44eeb-b43a-4187-9a6e-5e7d151792ba
Mécanique 6 rapports,Transmission intégrale,27086966,fc3213dc-a36a-459d-a357-cf6fbed7a38d
Mécanique 5 rapports,Traction,11884348,c8d9b349-e149-4270-9d9a-4ab5ca201c6f
Manuelle 6,,10408819,2f3d7dbe-a77b-416d-a547-78f5e861cd0a
Mécanique 6 rapports,Propulsion,18994927,051439f7-7c8a-423b-a02d-b13b9a6f9939
Mécanique 5 rapports,Traction,14054243,604e4e17-b8c7-41bd-9f47-c56463205916
Mécanique 6 rapports,Propulsion,34547399,e33e6b04-fad0-466c-ae23-e5136c7c810c
Mécanique 5 rapports,Traction,15763453,d4663360-f41d-43b3-94b6-423a61053a87
Automatique séquentielle 7 rapports,Propulsion,24302824,f417c967-e5b8-4132-8fc0-ad4dc9282dee
Automatique 6 rapports,Traction,24069143,3b838d59-7b55-4131-9560-c6b323b49172
Mécanique 6 rapports,Traction,13162917,2fce9cfb-f8a4-4a4e-97f9-5dc8a7fea54a
Mécanique 6 rapports,Traction,18387356,3a7fceb1-8812-4888-96a7-a00c431c88eb
Mécanique 5 rapports,Traction,13058762,f7b167bf-a6e8-4ef2-bef0-c7f681da943a
Mécanique robotisée 7 rapports à double embrayage,Traction,41374890,57ab21a7-8f2c-4113-847b-fdfaa6c15ff8
Automatique 4 rapports,Traction,10542351,7414b857-6e94-439d-9838-c5169d65f6ac
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,35212388,4d834c64-7d36-43e1-bc78-3676411a19e7
Mécanique 5 rapports,Traction,8866525,fcb0d981-7c88-409a-bad9-f1098b1d4a86
Mécanique 6 rapports,Traction,34351107,17de3869-0fa5-4f63-86e1-f3faede9db8f
Manuelle 6,,8945976,0859ecc6-cc1f-48bd-b2b1-bc694728cdf6
Automatique 8 rapports,Propulsion,36554385,22bbab6b-4679-44fc-8588-1b71878375f9
Rob simple embray 4,Traction,23167802,205b0818-803c-4aea-9319-9457f0df71df
Mécanique 6 rapports,Traction,23267951,7fe0195b-cdc6-4bbe-a421-6ca1ab239dbc
Mécanique 5 rapports,Propulsion,24696743,ac1dc17f-a94c-4870-823c-5fb056ac5096
Mécanique 6 rapports,Traction,9874691,e98aeda0-2933-446a-9c4e-74214130b9ed
Automatique 6 rapports,Traction,20363630,eaa3f918-e33f-4566-a69a-0723fad1e3b5
Mécanique 5 rapports,Traction,11917731,fa71cb65-c605-48de-b232-bbf539ace118
Mécanique 6 rapports,Traction,25838442,ad612d35-9184-4daa-bcfc-7f1c5404281d
Automatique séquentielle 8 rapports,Transmission intégrale,71706684,07da7a3f-0bfc-43a7-a45f-f3f0bfd0418e
Automatique 6 rapports,Propulsion,22433376,261cf658-3a4d-45bf-a8fa-56eae0c8474a
Variateur,,1271225,d22228b4-6248-4d90-99c4-15eeefe52b5a
Automatique 6 rapports,Propulsion,34417873,174bd327-cf9e-4788-b024-524706aed2b5
Automatique,Traction,25337697,d6c9631b-dda9-4418-89e2-0090d0400bbe
Mécanique 6 rapports,Traction,20296864,fd91f1a2-143b-43d3-8d28-db85d3466559
Mécanique robotisée 6 rapports à double embrayage,Traction,17018653,c6e0e0ff-c0de-4fcf-a94d-00e5a5ac2548
Mécanique 5 rapports,Traction,8953321,058eb718-79ad-4838-bcb2-01fb8dee977c
Mécanique 6 rapports,Traction,15529772,1201a051-6679-4232-84d4-bd1bfca7d718
Automatique à variation continue,Propulsion,33309557,2e287160-7280-4e41-bdb0-fd54c0561497
Mécanique 6 rapports,Propulsion,26172272,5f3cc80f-fb00-4db9-bdea-bc8b75499703
Mécanique 5 rapports,Traction,15750099,31f2b69f-3622-488b-b2af-9366d368b54f
Automatique,Traction,32641897,9d8f2d0b-d05b-4afa-8cae-6c660ed4052e
Mécanique 6 rapports,Traction,13570190,787e3641-9813-46f2-9a4a-d871ebe8a99f
Mécanique 6 rapports,Propulsion,37388960,f0143364-ad2e-4a7d-9277-930bc6a39fbb
Automatique séquentielle 7 rapports,Transmission intégrale permanente,41528452,07457352-83c9-4555-afec-2efee1d828e3
Mécanique 6 rapports,Traction,14381396,b15c2dcd-6669-44b3-8b4b-a615ad439d61
Automatique 8 rapports,Transmission intégrale,40693877,43e6029e-5cb4-46f4-b3ab-d1768f593cb3
Automatique 6 rapports,Propulsion,27941571,fe395288-d5fb-40d4-8041-e286dcfbe4d8
Mécanique 6 rapports,Traction,17692990,92a26cef-f722-4a0d-b966-ae8bd7ae5e66
Rob double embray 7,,25136731,d00478d4-6474-43d3-a138-106e162e6790
Automatique 8 rapports,Transmission intégrale,38457216,57ed35d5-821d-4af4-9985-24918aacfcce
Automatique 6 rapports,Traction,23201185,e8068647-4c66-49fc-bb85-106caf2a0872
Automatique 4 rapports,Transmission intégrale,19428906,31c388c4-2c23-4566-acdc-d8e6f3f11a3f
Mécanique 6 rapports,Traction,24770186,f2469e7a-b84b-4695-aa4e-9a8583071733
Mécanique 6 rapports,Propulsion,34017277,c52f4796-06ea-4d05-9cb8-eac2ebba46e0
Mécanique 5 rapports,Traction,30331794,bb734278-5e29-4ec8-9d40-f9d7f25ec73f
Mécanique 5 rapports,Traction,12351042,3beee520-0ae9-4ac3-8c86-2bf08386ef9d
Mécanique 5 rapports,Traction,8672903,b01f0dac-618c-4551-b22e-be5cfc132cd7
Mécanique 5 rapports,Traction,15547131,d153e212-7ba4-446e-a2c7-0bac77a63bcf
Mécanique 6 rapports,Transmission intégrale,34237605,388ac573-047d-41ce-a09b-839634e6e255
Mécanique 5 rapports,Traction,15089116,ac5b7944-dfa9-4591-895d-daf6c9a0fbd3
Automatique 4 rapports,Traction,14388073,f644dfc1-c841-40e6-9675-0d9e1d976652
Automatique à variation continue 8 rapports,Traction,34838499,0d5d444b-0931-43da-9139-ae62fe77e3fe
Automatique à variation continue 7 rapports,Traction,26519455,8f1ef2d0-37fe-4a4d-bd62-da215ee88543
Mécanique 6 rapports,Traction,15349503,b5f74a1b-6494-4a79-b53c-8a5243ba8abc
Mécanique 5 rapports,Traction,16791649,550e29b0-0f01-419d-bb93-b9c0d318dc97
Mécanique 6 rapports,Transmission intégrale,26005357,24862909-0078-4856-963b-e4693cd3b831
Mécanique 5 rapports,Traction,11503782,ab5e3590-21ac-4ca6-bac1-2413100c65ea
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,31339960,4eb094e8-dd1a-4166-a270-3f772c97351f
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,29016504,eb1ed8c7-8d78-450b-9a5f-6586497d3a3f
Mécanique 6 rapports,Traction,20764226,4a74f4da-b239-4048-b5ea-ce1c38d8aa74
Automatique 5 rapports,Transmission intégrale,39725770,2d8f40b3-a014-4d4e-ac7c-49db25310211
Mécanique 6 rapports,Traction,20263481,076c4471-3311-40a8-a8e9-e5d471e23925
Mécanique robotisée 7 rapports à double embrayage,Traction,18727863,7c2ae4c8-f30f-4ed9-a51a-4b09cfefd679
Automatique à variation continue,Transmission intégrale,28776146,2c16adbd-4723-4a80-87ee-51d9d67ac0d8
Auto séquent. 9,Transmission intégrale,43631581,dbb2e175-54b6-4303-9e02-0fa9449423b6
Mécanique 5 rapports,Transmission intégrale,20630694,7f1efef3-c03a-4e9d-9f46-bce3a1b21ec1
Automatique 8 rapports,Propulsion,46833678,3497ac01-4bd4-45ef-83dc-8341644cc9f6
Auto séquent. 9,Transmission intégrale,40126366,a55fdf64-d862-4a55-a263-0c586bcc5d0c
Manuelle 5,,6276004,5e34520e-ff94-4e4e-a2fc-c2dc6e02dc57
Mécanique 6 rapports,Traction,18981574,d25c7c24-e1a1-4444-af94-6a2307e22bf6
Automatique 9,Transmission intégrale,34417873,ae1a87fa-3024-437f-aa22-6f18d4eb6c40
Mécanique 6 rapports,Traction,25704910,d774143e-1d63-4b98-99ac-d2d9d7369838
Automatique 4 rapports,Traction,16489199,5833bc99-5c17-427a-8cb5-08048b427487
Automatique 8 rapports,Transmission intégrale,59087910,b6e0fc24-2515-4aa9-ba19-9ec073794341
Automatique 6 rapports,Traction,18560948,e1e3cfaa-7a34-4d97-91c8-45d2f608312a
Manuelle 6,,2971087,45274b79-66b4-4420-a205-6efd19254701
Mécanique 5 rapports,Traction,14988967,135c86c6-e681-4033-82db-fb152941a82f
Mécanique 6 rapports,Traction,32969051,3a530d3e-5d64-43c8-8cbe-1954f9437933
Mécanique 6 rapports,Traction,32739376,67391b8d-4b10-4461-86e9-70a19c2cb522
Mécanique 6 rapports,Traction,21331737,df8e4ca2-a7d0-4a6c-a89b-d2129d05c3aa
Mécanique 6 rapports,Transmission Intégrale,21098056,7814df48-984a-4bf8-a890-297df6215850
Automatique séquentielle 7 rapports,Propulsion,28275401,b9bfc1de-b0a2-4666-8d97-66b6a5158b42
Mécanique 5 rapports,Traction,17926671,4a4ed648-a6a8-4c81-9541-5df36fcf9c74
Auto séquent. 9,Propulsion,52144246,6174dfe2-499b-442a-af41-d7f27d1a534d
Automatique 8 rapports,Traction,17559458,ab10b69b-9629-4f3e-8ee0-ebdf9f2d2960
Mécanique 6 rapports,Traction,29109976,c63052f1-7c6b-4f78-a8a7-37e5303db8c8
Mécanique 5 rapports,Traction,21585448,b4d4f33c-caa1-4906-a89b-82dd62aad253
Automatique séquentielle 7 rapports,Propulsion,36009574,14541926-cbc8-4d43-ac1e-1741edf8601f
Mécanique 5 rapports,Traction,20430396,4bb17cf7-045f-4175-9baf-69401f2446f7
Mécanique robotisée 7 rapports à double embrayage,Traction,12732276,40f05f6c-d8fa-48d1-a83d-9abdd82d4797
Mécanique 6 rapports,Transmission intégrale,29897815,09fe0d2d-1a96-4d0b-9749-4af023becb74
Automatique 8 rapports,Transmission intégrale,25104016,a8f579a2-8ba2-4669-bcda-2b880d6bed26
Mécanique 5 rapports,Traction,10281964,867b777c-5a6d-4bf2-9eb5-e8f986959050
Mécanique 5 rapports,Traction,18113616,1c98ebdc-d09e-4aa0-9313-56264b0ce2b7
Automatique,Traction,22633674,8f6127c3-e3ae-4258-9127-b3b7a6cd40e7
Automatique à variation continue 8 rapports,Traction,30572151,ec84a7be-e307-4b1b-ab88-76cd4a6ead30
Automatique 6 rapports,Transmission Intégrale,23267951,7504bea8-ad7f-4f3d-aa53-18da218a472f
Mécanique 6 rapports,Propulsion,26070788,1391618a-a4f5-487a-ad76-23dc81ceace4
Mécanique 6 rapports,Traction,19061693,df74c70d-5adc-4638-a1dd-cef036b7ecc8
Mécanique 6 rapports,Propulsion,23468249,2ce73061-3665-451c-9103-383216d5f512
Mécanique 5 rapports,Traction,7878388,a79251c2-9a94-468f-a7e5-eabbba1d6e0b
Mécanique robotisée 6 rapports à double embrayage,Transmission intégrale,30912658,ab1ff2fb-afe6-4f26-a835-c4e82b19e33e
Mécanique 6 rapports,Traction,19655910,06bba75c-df3b-4dd6-8a52-8672a29a0947
Automatique 4 rapports,Traction,14287924,6c75d3e6-2815-4626-9be2-f2ed856bdede
Automatique séquentielle 8 rapports,Transmission intégrale permanente,35332567,b7163b35-df4b-4fc8-81d6-07651a84b8f5
Automatique 6 rapports,Transmission intégrale,32341450,20dc3ae2-ecb7-495b-8260-84e275576f24
Manuelle,,5668433,4ba3a650-1dc9-4508-94a3-3e36e93a30ff
Mécanique 6 rapports,Propulsion,19095076,8192cb8b-e213-48e7-a2fa-9a7fe64affa3
Mécanique 6 rapports,Traction,21015266,d8a7175c-0114-4bcb-a795-6e930dcac278
Automatique 8 rapports,Propulsion,54440996,767c6a9a-a9a2-4077-967a-27f9425363ca
Automatique séquentielle 7 rapports,Propulsion,74310558,43c524e7-28f2-45e4-aad8-90c0198a527f
Manuelle 6,,16150695,bcc24b0e-b647-4cd4-9737-bb100175cf2f
Automatique à variation continue,Traction,19095076,5a049934-62b9-48b1-84e8-b6fde8409319
Mécanique 6 rapports,Transmission intégrale,31687144,e208d0f5-05f0-4bf2-af04-549f87c8e6b8
Automatique 8 rapports,Propulsion,43324457,2e27fe9b-c133-4e38-a06d-131d2ce4270c
Automatique 8 rapports,Transmission intégrale,49587108,cd7daebc-a6ff-4905-987d-36a60c67a2aa
Mécanique 6 rapports,Traction,30765773,fe8aca57-a2ce-441b-a800-4f22ca181aa2
Mécanique 6 rapports,Propulsion,34291018,49637804-37c7-4879-9938-80f4ba1f3e33
Mécanique robotisée 7 rapports à double embrayage,Traction,13737104,0dab5b49-13b8-445f-ba72-19b508109506
Automatique 6 rapports,Traction,22867355,74adb79c-69e0-444c-8c31-426a50e22ada
Automatique séquentielle 7 rapports,Propulsion,27340677,229ddbce-e6f6-46e7-9e86-c9ab4f714714
Mécanique 6 rapports,Transmission Intégrale débrayable,17659607,4f416cf5-45ca-4742-bbee-d0a7b4aea9fc
Mécanique 6 rapports,Traction,14888818,2f6f5141-876f-437c-9337-6996aeef12b3
Automatique 8 rapports,Propulsion,45591831,5a1302c5-b6cc-49ad-90b3-c3772e5e2c11
Mécanique robotisée 7 rapports à double embrayage,Transmission intégrale,35519512,e1fb9050-81f9-475f-9ea1-b016b396e37f
Mécanique 5 rapports,Traction,8646197,4b070db8-6dcd-460a-811a-6ea11da0817c
Manuelle,,2212625,2cdc353f-f271-479e-b67a-3811901e64cb
Automatique 4 rapports,Traction,28008337,ebe4a468-58cc-4675-9a4f-c757b4a6f96e
Mécanique 5 rapports,Traction,27207145,5b1d9f20-5555-42de-b1e7-8635b8c6e562
Manuelle 6,,6002263,9aa34625-129f-43d0-a7be-9a8d9f38f5e6
Mécanique 5 rapports,Transmission Intégrale débrayable,20029800,9c10fe1a-3770-464d-9f33-23ece3230e17
Mécanique 6 rapports,Transmission intégrale permanente,26706400,d195049a-7330-47f7-913f-67eb2258ae52
Mécanique robotisée 6 rapports à double embrayage,Traction,24109203,85487b45-bfb1-41c3-bb5a-da881cfb2602
Mécanique 6 rapports,Traction,18180382,254f87bf-c582-4558-b6d5-15609132e706
Mécanique 6 rapports,Traction,16724883,e471342c-a94e-4e21-a3af-3a4b3fc31044
Automatique 6 rapports,Traction,19061693,0b946d08-92ef-4c22-a989-9c763180944f
Mécanique 5 rapports,Traction,10415496,d62143ac-b66a-4218-a716-91615381120f
Mécanique robotisée 7 rapports à double embrayage,Traction,20323570,28144af0-8b66-4142-a76b-c717a6da4fe3
Auto séquent. 9,Propulsion,37756173,0e839de6-164f-4e12-a37a-bc5293e12d45
Mécanique 6 rapports,Traction,11850965,aaa09486-e371-40dc-b063-0803713a85f9
Mécanique robotisée 7 rapports à double embrayage,Traction,28275401,a14bee4c-28a0-48a3-8ac5-8a283ab3c420
Mécanique 6 rapports,Traction,21932631,173b476a-df14-4e45-83f2-3cd0bb40d4d3
Mécanique 6 rapports,Traction,9480772,022af9a7-c1af-4f6c-92e2-5223269863be
Mécanique 5 rapports,Traction,9874691,b90da48b-7dea-4f3b-889d-eb15e332817e
Mécanique 6 rapports,Propulsion,42897155,01321f2f-ba38-4e95-9280-cae1f5e85286
Automatique 6 rapports,Transmission intégrale,32581808,d5c9ae7a-38e7-4e87-8018-365757b8e29a
Automatique séquentielle 5 rapports,Traction,18587654,90a7991f-fd9f-4893-939a-485ccb5abb71
Manuelle 6,,21759039,d6db4d0e-4274-456c-bbbd-ac49a78bcb43
Mécanique 6 rapports,Traction,23014240,46bb361e-46e7-487b-8bf0-aeedde387fbf
Automatique séquentielle 6 rapports,Traction,63020427,9c1b8dd8-16ca-4d2a-9b3e-882219fe35ba
Mécanique robotisée 6 rapports à double embrayage,Traction,23374777,951ecc61-216f-49d9-9b57-b95fafd10ac6
Mécanique robotisée 6 rapports à double embrayage,Traction,19829502,56d45ffa-3f05-4672-b048-7b45729f1431
Mécanique 6 rapports,Traction,23561721,11d41ad5-52bd-4671-b2d0-ff5871c85efd
Mécanique 6 rapports,Propulsion,34274326,32649e78-a807-4a92-be23-8a1fd18337a0
Mécanique 6 rapports,Traction,28208635,f7d55cc7-3ab4-4b9d-99a8-501c788852b9
Robotisée simple embrayage 5,Traction,20223421,7487b316-c217-4014-b30f-44f432749678
Automatique séquentielle 6 rapports,Transmission intégrale permanente,32034327,b95c63b3-62b7-4101-8d4d-7f7bbe7cce12
Variateur,,1522265,e4a679ca-bf92-4489-ac95-4d28a8cbd716
Mécanique 6 rapports,Traction,18307237,bcfad731-73e5-449f-b531-edd9f8a94f6e
Mécanique 6 rapports,Traction,17085419,3b6d226e-e290-49ae-b659-ab4cabb2ae9b
Automatique à variation continue 8 rapports,Traction,32882255,21a419a2-ced3-4cbf-94c4-7eace7b83ef6
Automatique 5 rapports,Propulsion,29751597,130239f4-5565-4bcf-9167-92ac46537f25
Manuelle 6,,7340922,8c426592-cbb0-4bab-b708-b6cef01ebb08
Mécanique 6 rapports,Traction,16708192,0c0c7eda-3472-4a66-8af2-02697bd731dc
Automatique 8 rapports,Traction,19902945,0ea86ff8-96f6-415c-9813-b0e3d3882560
Automatique 9,Transmission Intégrale,34918618,fc2a6dcc-fcfc-4a18-91e9-0fd907313c89
Automatique 6 rapports,Propulsion,27540975,565cf59e-d557-4289-8598-b8ef76991591
Mécanique 6 rapports,Traction,16491202,cfeb0f3d-9beb-4aee-b997-bf8758471986
Mécanique 6 rapports,Traction,14621754,519d8597-2643-4750-b873-dc806b9e9536
